3696.62824,0,0,0
3696.62874,1.574566865966823e-09,9.572206041242075e-10,-7.604422985586222e-10
3696.62924,6.446387110488241e-09,4.126855813030979e-09,-3.340975117117424e-09
3696.62974,1.491209671822722e-08,1.010537839285455e-08,-8.340028096442274e-09
3696.63025,2.709086628256785e-08,1.956066380054617e-08,-1.390361954502825e-08
3696.630740000001,4.158517926881811e-08,3.212886288255078e-08,-1.535736504869529e-08
3696.63125,5.926751175912191e-08,4.759237448009728e-08,-1.126312946210173e-08
3696.63174,7.875172743834272e-08,6.215228087044685e-08,-3.379179739365834e-09
3696.63225,1.008503197895747e-07,7.512744224293282e-08,8.471005158752915e-09
3696.63275,1.228283346591227e-07,8.479380708086952e-08,2.4293030209061e-08
3696.63324,1.424977547496857e-07,9.045843583062173e-08,4.427404575446747e-08
3696.63374,1.576702266384228e-07,9.145332695087663e-08,6.952880240251128e-08
3696.634250000001,1.665251282606212e-07,8.563011936953084e-08,1.003490138194346e-07
3696.63475,1.687173058972915e-07,7.052477214932696e-08,1.352266671654753e-07
3696.635240000001,1.652075648472814e-07,4.652635713383293e-08,1.733070503682942e-07
3696.63575,1.568430299876856e-07,1.436032674491811e-08,2.161127746783364e-07
3696.63625,1.462112139849958e-07,-1.981577822416011e-08,2.60625361200065e-07
3696.63674,1.366457638969754e-07,-4.94578580499178e-08,3.064034169737106e-07
3696.63724,1.29099290194709e-07,-7.248371736299626e-08,3.547170558036547e-07
3696.63775,1.230864260901677e-07,-8.845603197778121e-08,4.047386333206702e-07
3696.63825,1.167461257407817e-07,-1.015376891187918e-07,4.516635336733523e-07
3696.638750000001,1.063548421240165e-07,-1.216928791819856e-07,4.916815294177598e-07
3696.63925,9.0116214136154e-08,-1.532621727148427e-07,5.213510250614989e-07
3696.63975,6.802942969044176e-08,-1.953479385658657e-07,5.385771323641877e-07
3696.64025,3.979460973394786e-08,-2.449567444462971e-07,5.429109588482706e-07
3696.64074,5.581855624686706e-09,-2.959598601870878e-07,5.358055653249834e-07
3696.64124,-3.705227348992303e-08,-3.466963472770502e-07,5.175694604117682e-07
3696.64174,-8.89758832270883e-08,-3.937282303370786e-07,4.882366704880675e-07
3696.64225,-1.518112149754627e-07,-4.363380388706681e-07,4.465740323425858e-07
3696.64275,-2.221955316935344e-07,-4.722545156788223e-07,3.9361678272037e-07
3696.64324,-2.961480906677561e-07,-5.032548612985046e-07,3.320904951722516e-07
3696.64375,-3.718412662502877e-07,-5.348228408882706e-07,2.628880698183304e-07
3696.64425,-4.416715140828911e-07,-5.676034158944957e-07,1.933454068943569e-07
3696.64475,-5.071626602622168e-07,-6.036973626107618e-07,1.242275186832667e-07
3696.64525,-5.695087773674942e-07,-6.426516892468926e-07,5.852702317065583e-08
3696.64574,-6.298672292135707e-07,-6.812883237228571e-07,1.211664363172685e-09
3696.64625,-6.917454665818971e-07,-7.195080847676067e-07,-4.869325957513026e-08
3696.64675,-7.488011881488829e-07,-7.526240252963784e-07,-8.736965693835283e-08
3696.64725,-8.021268290539296e-07,-7.787258501158316e-07,-1.166424436657743e-07
3696.64774,-8.530838227960254e-07,-7.946134840956629e-07,-1.382283193154528e-07
3696.64824,-9.03905737788227e-07,-8.015344070570884e-07,-1.524095906807622e-07
3696.64875,-9.523658211850128e-07,-8.032402014166025e-07,-1.553195988835186e-07
3696.64924,-9.932599031631078e-07,-8.02391976736813e-07,-1.472510324600272e-07
3696.64975,-1.026813296035763e-06,-8.001642496338165e-07,-1.312816368052026e-07
3696.65024,-1.050968087953588e-06,-7.965877037435718e-07,-1.103885036249877e-07
3696.65075,-1.072052074182479e-06,-7.898146235726763e-07,-8.286616404328998e-08
3696.65125,-1.089728080193536e-06,-7.812103142697434e-07,-4.582437082188024e-08
3696.65175,-1.10233069331415e-06,-7.742717542691145e-07,9.898685320310549e-09
3696.65225,-1.108810103115662e-06,-7.710949238362007e-07,8.475178037591584e-08
3696.65275,-1.109163742701667e-06,-7.722791418477334e-07,1.709536271312302e-07
3696.65325,-1.105333317126572e-06,-7.763277401631045e-07,2.613214581582063e-07
3696.65374,-1.101271872176519e-06,-7.796064148237042e-07,3.475680248725615e-07
3696.654250000001,-1.098099316197415e-06,-7.802877101095446e-07,4.329113854503617e-07
3696.65475,-1.094839867094253e-06,-7.779529779378706e-07,5.148808565413701e-07
3696.655240000001,-1.0903394317773e-06,-7.740704342249524e-07,5.947531986353815e-07
3696.65575,-1.083041504149276e-06,-7.714505196585885e-07,6.770944736818391e-07
3696.65624,-1.073230283422183e-06,-7.718783508576251e-07,7.551590743497273e-07
3696.65675,-1.060727019497039e-06,-7.756982201215519e-07,8.350082287074967e-07
3696.65725,-1.046196649431361e-06,-7.815832412711846e-07,9.11007412003398e-07
3696.65774,-1.029194449137753e-06,-7.867910648307381e-07,9.818407617246136e-07
3696.65824,-1.008879191900813e-06,-7.897389532311219e-07,1.052494493530749e-06
3696.658750000001,-9.853825295208805e-07,-7.893626012640367e-07,1.12872762549474e-06
3696.65924,-9.613208971603447e-07,-7.856398690231287e-07,1.210705260500324e-06
3696.659740000001,-9.373726580400165e-07,-7.790517676590237e-07,1.307389480111002e-06
3696.66025,-9.14953392078317e-07,-7.681800744543184e-07,1.419059943931771e-06
3696.66075,-8.955394876594127e-07,-7.50459386344553e-07,1.536249669970043e-06
3696.66124,-8.785519359969133e-07,-7.245560271139235e-07,1.65255908206829e-06
3696.66174,-8.618003768751834e-07,-6.88813929683997e-07,1.765552864017744e-06
3696.66225,-8.43779083969088e-07,-6.440754077026074e-07,1.869355642111828e-06
3696.66275,-8.236999693868892e-07,-5.953861486060062e-07,1.956305488895319e-06
3696.66324,-8.024130008739212e-07,-5.446451878493222e-07,2.02696052613541e-06
3696.66374,-7.820456423857542e-07,-4.897816709913701e-07,2.087197581895688e-06
3696.664240000001,-7.648303693510003e-07,-4.335967933707477e-07,2.139480223153351e-06
3696.66474,-7.513694674294635e-07,-3.796829298658e-07,2.188896322720955e-06
3696.66524,-7.394214882709603e-07,-3.313319673113771e-07,2.241132244855736e-06
3696.66574,-7.239005462596003e-07,-2.915357013496902e-07,2.302472804605604e-06
3696.66624,-7.022629973822623e-07,-2.60742021104863e-07,2.374115085704532e-06
3696.66675,-6.738902113243413e-07,-2.364369440816673e-07,2.453775077172023e-06
3696.66724,-6.422134523811438e-07,-2.183946504352945e-07,2.533537853936363e-06
3696.66774,-6.087339750558418e-07,-2.044451552460348e-07,2.615782038902294e-06
3696.66825,-5.759919646744046e-07,-1.936236866642437e-07,2.701362347398856e-06
3696.66875,-5.470657828773434e-07,-1.848604066924065e-07,2.790813213677727e-06
3696.66924,-5.230780704016107e-07,-1.774579096259798e-07,2.882693098360533e-06
3696.66975,-5.036265385267846e-07,-1.713098827507334e-07,2.976250880517502e-06
3696.67025,-4.891174419314663e-07,-1.672705366688157e-07,3.059071040923959e-06
3696.67074,-4.766685197419254e-07,-1.658016003443698e-07,3.124424344565864e-06
3696.67124,-4.617327645692933e-07,-1.674408306859397e-07,3.170938081980023e-06
3696.67175,-4.386274976796534e-07,-1.729935648507655e-07,3.196773088622843e-06
3696.67225,-4.052678623392688e-07,-1.832874897897908e-07,3.202263017739292e-06
3696.67275,-3.607059641088068e-07,-1.998847953444568e-07,3.191419204204662e-06
3696.67324,-3.090368275144117e-07,-2.227013679246994e-07,3.166829624329445e-06
3696.67374,-2.547327857805769e-07,-2.520669570592045e-07,3.128089113754892e-06
3696.67424,-2.03734883747468e-07,-2.857826675916609e-07,3.076306748873775e-06
3696.67475,-1.585309385738885e-07,-3.215554553045593e-07,3.010982578991991e-06
3696.67524,-1.211684220144452e-07,-3.547840530780108e-07,2.938771034520988e-06
3696.67574,-8.496690808522932e-08,-3.854341510536527e-07,2.85975077880298e-06
3696.67624,-4.848876615325151e-08,-4.113096090329566e-07,2.775470285054601e-06
3696.67674,-1.143795524628607e-08,-4.315125518352297e-07,2.682039139513077e-06
3696.67724,2.513669984075518e-08,-4.473894567423984e-07,2.575866113660858e-06
3696.67774,5.884221824169232e-08,-4.625309332231092e-07,2.453659127093328e-06
3696.67824,8.743764351204999e-08,-4.790305690931673e-07,2.318859675502428e-06
3696.67875,1.091761132126611e-07,-4.978776653646768e-07,2.178925818836076e-06
3696.67924,1.231314929436353e-07,-5.16182536151157e-07,2.046665254938223e-06
3696.67974,1.327779978191713e-07,-5.30849596223598e-07,1.913011183763539e-06
3696.68025,1.396823172095532e-07,-5.396562496022612e-07,1.77571665382355e-06
3696.68075,1.447728109436444e-07,-5.425584605327256e-07,1.636574331556429e-06
3696.68125,1.489582505420753e-07,-5.42333224072195e-07,1.495762283330338e-06
3696.68175,1.525410765915871e-07,-5.43770640862549e-07,1.362557844043351e-06
3696.68224,1.563345262726897e-07,-5.491157130683195e-07,1.243323897386283e-06
3696.68275,1.621318816918967e-07,-5.588162388655119e-07,1.129870438259347e-06
3696.68324,1.686179558343089e-07,-5.713908245859313e-07,1.029514864229204e-06
3696.68374,1.728541833210508e-07,-5.860041519488733e-07,9.337430005126668e-07
3696.68425,1.737957862417044e-07,-6.026227477952474e-07,8.443795207070445e-07
3696.68475,1.729020247729051e-07,-6.217909762941658e-07,7.697172788482245e-07
3696.68524,1.733133455307046e-07,-6.434925649730085e-07,7.091771937297229e-07
3696.68575,1.800521406509972e-07,-6.682170226575263e-07,6.547954197353353e-07
3696.68625,1.934805793335087e-07,-6.951770377786709e-07,6.067556061106275e-07
3696.68675,2.100524290831178e-07,-7.269368084899406e-07,5.618339886093078e-07
3696.68724,2.263057823412469e-07,-7.65028728329867e-07,5.196761709566874e-07
3696.68774,2.402102377500368e-07,-8.13703125571561e-07,4.782621599927175e-07
3696.68824,2.506732548435077e-07,-8.719726786708614e-07,4.398167332798467e-07
3696.688740000001,2.58894441282066e-07,-9.365504173783868e-07,4.073325211120878e-07
3696.68925,2.637235026788068e-07,-1.006760019721751e-06,3.818811946345513e-07
3696.68974,2.615182123780447e-07,-1.077480133434657e-06,3.647358908145808e-07
3696.69024,2.49796106934172e-07,-1.152187516182964e-06,3.507323621668413e-07
3696.69075,2.264438660692188e-07,-1.230418460276426e-06,3.320667612727641e-07
3696.69124,1.954587154381107e-07,-1.305927917704287e-06,3.079142241949202e-07
3696.69174,1.615193239680215e-07,-1.380622891651101e-06,2.805954034866221e-07
3696.69224,1.301395667513476e-07,-1.452206120018242e-06,2.528027089076546e-07
3696.69275,1.044878305430754e-07,-1.523256990945439e-06,2.248954690490813e-07
3696.693240000001,8.533414511278692e-08,-1.59066767751913e-06,1.972132962897548e-07
3696.69374,6.653091971149545e-08,-1.659496869976819e-06,1.644787879326113e-07
3696.69425,4.553070220571426e-08,-1.729741196079727e-06,1.266123861313705e-07
3696.69475,2.286077011703205e-08,-1.797751177756372e-06,8.898944865900075e-08
3696.69524,-9.268233355227591e-10,-1.862852978235856e-06,5.613241923046197e-08
3696.69574,-2.560857551896011e-08,-1.927106690769631e-06,3.208728517521554e-08
3696.69624,-5.011414763268657e-08,-1.989762859296868e-06,1.669553979436619e-08
3696.69674,-7.444564718976573e-08,-2.052614852219398e-06,2.774710398018646e-09
3696.69724,-9.845339832609898e-08,-2.116706427905378e-06,-1.59599624443009e-08
3696.697740000001,-1.218367214541146e-07,-2.18233196839591e-06,-4.48954854139449e-08
3696.69824,-1.44893217463551e-07,-2.249336359423854e-06,-8.41815689782302e-08
3696.69874,-1.685189843321836e-07,-2.317116578740131e-06,-1.287306206200796e-07
3696.69924,-1.937598401215211e-07,-2.384024975626169e-06,-1.74801790463037e-07
3696.69974,-2.218121097784169e-07,-2.4473698482583e-06,-2.200009353380335e-07
3696.70024,-2.529756585845918e-07,-2.506107325390119e-06,-2.625323927178415e-07
3696.70075,-2.873498528410478e-07,-2.561895518761807e-06,-3.019267825596065e-07
3696.70124,-3.212554850025754e-07,-2.613587898957928e-06,-3.348271771112398e-07
3696.70174,-3.540358189995006e-07,-2.668014495752455e-06,-3.621963384512897e-07
3696.70225,-3.835839676548465e-07,-2.726172046615954e-06,-3.80089980991812e-07
3696.70275,-4.075423919382359e-07,-2.783983840533053e-06,-3.821202400361424e-07
3696.70324,-4.2720124670359e-07,-2.840524265188072e-06,-3.700158567291453e-07
3696.70374,-4.46653167737283e-07,-2.898103517352955e-06,-3.507647820167732e-07
3696.70424,-4.671182458526323e-07,-2.956017948765753e-06,-3.307914623640567e-07
3696.70474,-4.885943726421737e-07,-3.0151664542849e-06,-3.151836826967914e-07
3696.70524,-5.101817662064228e-07,-3.075248325285392e-06,-3.037918901774852e-07
3696.70575,-5.304538746197179e-07,-3.135940093865091e-06,-2.909385600575296e-07
3696.70624,-5.47537900201253e-07,-3.193676194591204e-06,-2.736526954580358e-07
3696.70675,-5.631353562797237e-07,-3.254720807439877e-06,-2.480324956374741e-07
3696.70724,-5.754454435459045e-07,-3.313994409928461e-06,-2.133569674827756e-07
3696.70774,-5.838001704907332e-07,-3.37299893759984e-06,-1.645028683924344e-07
3696.70824,-5.882153127924407e-07,-3.428723419949309e-06,-1.017589976864023e-07
3696.70874,-5.907896879826026e-07,-3.479671561372408e-06,-2.781865865810862e-08
3696.70924,-5.930237493879969e-07,-3.525695400239485e-06,5.312847596444145e-08
3696.70975,-5.958853016547111e-07,-3.568808929924018e-06,1.370261702048737e-07
3696.71024,-5.989094346064803e-07,-3.60501543423299e-06,2.164294132799403e-07
3696.71075,-6.007900444089249e-07,-3.632602048660004e-06,2.984430523510836e-07
3696.71124,-6.013834149642697e-07,-3.646099884786583e-06,3.815210567472207e-07
3696.71175,-6.022984455934746e-07,-3.644117888588349e-06,4.824092147771361e-07
3696.71225,-6.054304780012016e-07,-3.628554898147782e-06,5.994389030710384e-07
3696.71275,-6.131840455727107e-07,-3.606421351861075e-06,7.32604487781562e-07
3696.71325,-6.260111060670894e-07,-3.582353713691798e-06,8.768184312424403e-07
3696.71374,-6.420628637401908e-07,-3.559201008740765e-06,1.020778452250458e-06
3696.71425,-6.607286260422482e-07,-3.536792996134992e-06,1.170152918677966e-06
3696.71474,-6.788229416076266e-07,-3.516888449939284e-06,1.315238306949337e-06
3696.71525,-6.958013498039343e-07,-3.499109059690816e-06,1.468034108163237e-06
3696.71574,-7.083219737959727e-07,-3.48714898205773e-06,1.614831857638415e-06
3696.71624,-7.168102579384207e-07,-3.479382734500792e-06,1.763114285011683e-06
3696.716750000001,-7.222418001357591e-07,-3.472071973551206e-06,1.911556820641973e-06
3696.71725,-7.266503870653147e-07,-3.463259528725879e-06,2.056732529345878e-06
3696.71775,-7.334614585428371e-07,-3.452217443441412e-06,2.207570815977337e-06
3696.71824,-7.450706425108064e-07,-3.440954814380715e-06,2.361490379081303e-06
3696.71874,-7.640462166493979e-07,-3.433201284308731e-06,2.519985207736114e-06
3696.71924,-7.914082497700122e-07,-3.432493823532427e-06,2.673817514913232e-06
3696.71974,-8.274534684971827e-07,-3.441224458120353e-06,2.815505262427517e-06
3696.72024,-8.70383396766086e-07,-3.458643238731823e-06,2.942953370592434e-06
3696.72074,-9.163056023734608e-07,-3.48085955965019e-06,3.05945378683578e-06
3696.72124,-9.619279856709528e-07,-3.502489106124566e-06,3.168298553042448e-06
3696.72174,-1.004558674906824e-06,-3.516653137707614e-06,3.272779789518453e-06
3696.72225,-1.042952234154256e-06,-3.520490868386849e-06,3.37919778193509e-06
