3696.62824,0,0,0
3696.62874,-5.895721579812744e-08,4.788403313553497e-09,-1.183334168861908e-06
3696.62924,-2.356792258031741e-07,1.945288847927557e-08,-4.733635954960217e-06
3696.62974,-5.298667548074986e-07,4.459200591244917e-08,-1.065150390871021e-05
3696.63025,-9.511082210905724e-07,8.148886811684213e-08,-1.912476895147881e-05
3696.630740000001,-1.471673981742802e-06,1.279342255742171e-07,-2.957970220923606e-05
3696.63125,-2.134370565720522e-06,1.864740722347964e-07,-4.286821076958437e-05
3696.63174,-2.887221770904974e-06,2.499302324417951e-07,-5.794949579752699e-05
3696.63225,-3.792463253207415e-06,3.216146053396545e-07,-7.605514964749957e-05
3696.63275,-4.8019125428021e-06,3.965830448358787e-07,-9.619038561211305e-05
3696.63324,-5.910494829095114e-06,4.736859749362727e-07,-0.0001182131076253311
3696.63374,-7.166451121670106e-06,5.551726284536108e-07,-0.0001430219030430832
3696.634250000001,-8.578868014533367e-06,6.393543749584239e-07,-0.0001707583888964589
3696.63475,-1.009235660740453e-05,7.202364924840056e-07,-0.0002003351590837722
3696.635240000001,-1.169869258230724e-05,7.977470953457716e-07,-0.0002316111595346642
3696.63575,-1.349879057763716e-05,8.790563384809109e-07,-0.0002665730107238136
3696.63625,-1.538829452821236e-05,9.638769178127578e-07,-0.0003032355883471886
3696.63674,-1.735660278767395e-05,1.058292739100792e-06,-0.0003414574251009321
3696.63724,-1.948270773185892e-05,1.1694495366991e-06,-0.0003827991945368524
3696.63775,-2.177435484060532e-05,1.298245136126789e-06,-0.0004274036332935813
3696.63825,-2.414377052854184e-05,1.434840326367e-06,-0.0004735243908525283
3696.638750000001,-2.663828325327249e-05,1.572034067022495e-06,-0.0005220172037072416
3696.63925,-2.925968866360127e-05,1.705486867462594e-06,-0.0005728855134752638
3696.63975,-3.200798676429648e-05,1.836096553552971e-06,-0.0006261314151755776
3696.64025,-3.488347682823932e-05,1.966855877247169e-06,-0.0006817553576758103
3696.64074,-3.782543651313557e-05,2.100056328899709e-06,-0.0007385728409250213
3696.64124,-4.095499327180231e-05,2.244875601845788e-06,-0.0007989023473690916
3696.64174,-4.42148843833969e-05,2.401067332682244e-06,-0.0008616080989618352
3696.64225,-4.767454750025658e-05,2.573643423366181e-06,-0.0009280162846707459
3696.64275,-5.119741173673943e-05,2.756434734651104e-06,-0.0009955232605344379
3696.64324,-5.477223487634787e-05,2.947202089270794e-06,-0.001063984391931628
3696.64375,-5.861516197438092e-05,3.154266535146745e-06,-0.001137657471209489
3696.64425,-6.250062206682936e-05,3.363172601043038e-06,-0.001212276476974955
3696.64475,-6.650279949025798e-05,3.576418157450132e-06,-0.001289260205793599
3696.64525,-7.062289134549733e-05,3.79445211717949e-06,-0.001368605664913347
3696.64574,-7.477729306651792e-05,4.015082229389275e-06,-0.001448651809981028
3696.64625,-7.92237969065341e-05,4.254510415905569e-06,-0.001534367845590754
3696.64675,-8.370176804046614e-05,4.501322679592889e-06,-0.001620781724229031
3696.64725,-8.829705505579364e-05,4.762799428454642e-06,-0.001709551347664258
3696.64774,-9.291656731989788e-05,5.036163029319374e-06,-0.001798833144428366
3696.64824,-9.774900599521625e-05,5.331972629994092e-06,-0.001892270671015308
3696.64875,-0.0001027994040483559,5.646934526985637e-06,-0.001990001969705142
3696.64924,-0.0001077646931410397,5.959528558561979e-06,-0.002086207650065785
3696.64975,-0.0001130470893396831,6.294027141391866e-06,-0.002188744973490047
3696.65024,-0.00011823286189977,6.624338803948195e-06,-0.002289573521349955
3696.65075,-0.0001237496983201891,6.97898459344291e-06,-0.002396924195582863
3696.65125,-0.000129277616664874,7.336367075322073e-06,-0.00250454869579059
3696.65175,-0.00013492150415252,7.699735061354065e-06,-0.002614519663263829
3696.65225,-0.0001406803133146105,8.066993624749743e-06,-0.00272683664898655
3696.65275,-0.0001465540441616206,8.437544215761866e-06,-0.002841507434318454
3696.65325,-0.0001525446419772148,8.812883210096252e-06,-0.002958539201763442
3696.65374,-0.0001585325677416012,9.188827817586934e-06,-0.003075527314245282
3696.654250000001,-0.0001648894328042501,9.590651650415891e-06,-0.003199707326036988
3696.65475,-0.0001712437756868814,9.995325600230464e-06,-0.003323842935102247
3696.655240000001,-0.0001775871803091722,1.040092179710261e-05,-0.003447790956070962
3696.65575,-0.0001843103704304961,1.082945288922976e-05,-0.003579211321413387
3696.65624,-0.00019088574960483,1.124572776382383e-05,-0.003707796839055685
3696.65675,-0.0001978507062096644,1.168341667729607e-05,-0.00384404459728982
3696.65725,-0.0002047990984140728,1.211810194529368e-05,-0.003980011914132261
3696.65774,-0.0002117232166429887,1.255206512189307e-05,-0.004115558196551281
3696.65824,-0.0002189055283351466,1.300481464142008e-05,-0.00425621385105661
3696.658750000001,-0.0002263534257080272,1.347787716657652e-05,-0.004402115027639559
3696.65924,-0.000233626397374615,1.394324580461312e-05,-0.004544603700237493
3696.659740000001,-0.0002411682463302242,1.442847865517777e-05,-0.004692328767857186
