x-axis,1,2,3,4
-22.67500E-03,+1.48404548E+00,+0.0E+00,+15.20100E-03,-28.89447E-03
-22.65000E-03,+1.40364347E+00,+0.0E+00,+15.20100E-03,-21.35678E-03
-22.62500E-03,+1.32324146E+00,-40.20100E-03,-25.00000E-03,-40.20100E-03
-22.60000E-03,+1.24283946E+00,+0.0E+00,-23.74372E-03,-38.94472E-03
-22.57500E-03,+1.16243745E+00,+0.0E+00,+3.89447E-03,+0.0E+00
-22.55000E-03,+1.08203544E+00,+0.0E+00,-6.15578E-03,-18.84422E-03
-22.52500E-03,+1.00163343E+00,-31.40703E-03,+15.20100E-03,+0.0E+00
-22.50000E-03,+999.12087E-03,+38.94472E-03,+13.94472E-03,+0.0E+00
-22.47500E-03,+898.61835E-03,-40.20100E-03,-25.00000E-03,+0.0E+00
-22.45000E-03,+840.82941E-03,-18.84422E-03,-6.15578E-03,+0.0E+00
-22.42500E-03,+840.82941E-03,-8.79397E-03,-25.00000E-03,+0.0E+00
-22.40000E-03,+760.42740E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-22.37500E-03,+760.42740E-03,-28.89447E-03,-25.00000E-03,+0.0E+00
-22.35000E-03,+722.73896E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-22.32500E-03,+680.02539E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-22.30000E-03,+680.02539E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-22.27500E-03,+680.02539E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-22.25000E-03,+599.62338E-03,+0.0E+00,-6.15578E-03,-18.84422E-03
-22.22500E-03,+680.02539E-03,+0.0E+00,-25.00000E-03,-40.20100E-03
-22.20000E-03,+602.13594E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-22.17500E-03,+541.83444E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-22.15000E-03,+599.62338E-03,-21.35678E-03,-6.15578E-03,+0.0E+00
-22.12500E-03,+536.80931E-03,+0.0E+00,-25.00000E-03,-8.79397E-03
-22.10000E-03,+597.11082E-03,-38.94472E-03,+13.94472E-03,+0.0E+00
-22.07500E-03,+541.83444E-03,-28.89447E-03,+15.20100E-03,+0.0E+00
-22.05000E-03,+519.22137E-03,+0.0E+00,-3.64322E-03,+21.35678E-03
-22.02500E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-22.00000E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-21.97500E-03,+519.22137E-03,-11.30653E-03,-25.00000E-03,+0.0E+00
-21.95000E-03,+519.22137E-03,-18.84422E-03,-6.15578E-03,+0.0E+00
-21.92500E-03,+501.63343E-03,+0.0E+00,-16.20603E-03,-8.79397E-03
-21.90000E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,-1.25628E-03
-21.87500E-03,+496.60831E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-21.85000E-03,+481.53293E-03,-21.35678E-03,-3.64322E-03,+0.0E+00
-21.82500E-03,+456.40730E-03,+0.0E+00,-16.20603E-03,+0.0E+00
-21.80000E-03,+516.70881E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-21.77500E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.75000E-03,+476.50781E-03,-18.84422E-03,-3.64322E-03,-21.35678E-03
-21.72500E-03,+501.63343E-03,-8.79397E-03,+15.20100E-03,-8.79397E-03
-21.70000E-03,+438.81936E-03,-1.25628E-03,+13.94472E-03,-40.20100E-03
-21.67500E-03,+461.43243E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-21.65000E-03,+438.81936E-03,-18.84422E-03,+15.20100E-03,-18.84422E-03
-21.62500E-03,+501.63343E-03,+0.0E+00,-16.20603E-03,-31.40703E-03
-21.60000E-03,+516.70881E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-21.57500E-03,+438.81936E-03,-28.89447E-03,-25.00000E-03,+0.0E+00
-21.55000E-03,+438.81936E-03,+0.0E+00,-6.15578E-03,+0.0E+00
-21.52500E-03,+438.81936E-03,+0.0E+00,-16.20603E-03,-40.20100E-03
-21.50000E-03,+438.81936E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-21.47500E-03,+438.81936E-03,-28.89447E-03,-25.00000E-03,-11.30653E-03
-21.45000E-03,+476.50781E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.42500E-03,+519.22137E-03,+0.0E+00,-16.20603E-03,+8.79397E-03
-21.40000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-21.37500E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.35000E-03,+438.81936E-03,+0.0E+00,-3.64322E-03,-21.35678E-03
-21.32500E-03,+438.81936E-03,-31.40703E-03,-25.00000E-03,+0.0E+00
-21.30000E-03,+516.70881E-03,+0.0E+00,-23.74372E-03,-1.25628E-03
-21.27500E-03,+438.81936E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-21.25000E-03,+481.53293E-03,+0.0E+00,-3.64322E-03,-21.35678E-03
-21.22500E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-21.20000E-03,+441.33193E-03,-38.94472E-03,-23.74372E-03,-38.94472E-03
-21.17500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-21.15000E-03,+438.81936E-03,-18.84422E-03,-25.00000E-03,+0.0E+00
-21.12500E-03,+438.81936E-03,-31.40703E-03,+15.20100E-03,-31.40703E-03
-21.10000E-03,+516.70881E-03,-38.94472E-03,-25.00000E-03,+0.0E+00
-21.07500E-03,+496.60831E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.05000E-03,+476.50781E-03,-21.35678E-03,-6.15578E-03,+0.0E+00
-21.02500E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-21.00000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-20.97500E-03,+438.81936E-03,-11.30653E-03,-13.69347E-03,+0.0E+00
-20.95000E-03,+438.81936E-03,-18.84422E-03,-3.64322E-03,+0.0E+00
-20.92500E-03,+501.63343E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.90000E-03,+441.33193E-03,-1.25628E-03,-25.00000E-03,-1.25628E-03
-20.87500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-20.85000E-03,+438.81936E-03,+0.0E+00,-3.64322E-03,-40.20100E-03
-20.82500E-03,+501.63343E-03,-31.40703E-03,+6.40703E-03,-8.79397E-03
-20.80000E-03,+516.70881E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-20.77500E-03,+438.81936E-03,-11.30653E-03,-25.00000E-03,+11.30653E-03
-20.75000E-03,+438.81936E-03,-21.35678E-03,-6.15578E-03,+0.0E+00
-20.72500E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.70000E-03,+438.81936E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-20.67500E-03,+461.43243E-03,-28.89447E-03,+15.20100E-03,+0.0E+00
-20.65000E-03,+476.50781E-03,-18.84422E-03,+15.20100E-03,-21.35678E-03
-20.62500E-03,+456.40730E-03,-8.79397E-03,-16.20603E-03,-31.40703E-03
-20.60000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+1.25628E-03
-20.57500E-03,+438.81936E-03,-40.20100E-03,-13.69347E-03,+0.0E+00
-20.55000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-20.52500E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.50000E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.47500E-03,+461.43243E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-20.45000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.42500E-03,+438.81936E-03,+0.0E+00,-16.20603E-03,+31.40703E-03
-20.40000E-03,+516.70881E-03,-1.25628E-03,-23.74372E-03,+0.0E+00
-20.37500E-03,+438.81936E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-20.35000E-03,+438.81936E-03,-21.35678E-03,-25.00000E-03,+0.0E+00
-20.32500E-03,+501.63343E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-20.30000E-03,+441.33193E-03,+1.25628E-03,-25.00000E-03,+0.0E+00
-20.27500E-03,+461.43243E-03,+0.0E+00,+15.20100E-03,-28.89447E-03
-20.25000E-03,+481.53293E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-20.22500E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+8.79397E-03
-20.20000E-03,+438.81936E-03,+38.94472E-03,+15.20100E-03,+0.0E+00
-20.17500E-03,+461.43243E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.15000E-03,+476.50781E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-20.12500E-03,+519.22137E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-20.10000E-03,+438.81936E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-20.07500E-03,+496.60831E-03,+11.30653E-03,+3.89447E-03,+0.0E+00
-20.05000E-03,+438.81936E-03,+0.0E+00,-6.15578E-03,+0.0E+00
-20.02500E-03,+456.40730E-03,+0.0E+00,-16.20603E-03,+0.0E+00
-20.00000E-03,+438.81936E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-19.97500E-03,+496.60831E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-19.95000E-03,+476.50781E-03,+0.0E+00,-25.00000E-03,-18.84422E-03
-19.92500E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+8.79397E-03
-19.90000E-03,+441.33193E-03,-1.25628E-03,+13.94472E-03,+0.0E+00
-19.87500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-19.85000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-19.82500E-03,+501.63343E-03,-8.79397E-03,+15.20100E-03,-8.79397E-03
-19.80000E-03,+441.33193E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-19.77500E-03,+438.81936E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-19.75000E-03,+438.81936E-03,+0.0E+00,-6.15578E-03,+0.0E+00
-19.72500E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-19.70000E-03,+438.81936E-03,-38.94472E-03,-25.00000E-03,+0.0E+00
-19.67500E-03,+461.43243E-03,+0.0E+00,+3.89447E-03,+28.89447E-03
-19.65000E-03,+481.53293E-03,+0.0E+00,-6.15578E-03,+0.0E+00
-19.62500E-03,+438.81936E-03,-31.40703E-03,+6.40703E-03,+0.0E+00
-19.60000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-19.57500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-19.55000E-03,+438.81936E-03,+0.0E+00,-6.15578E-03,+0.0E+00
-19.52500E-03,+438.81936E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-19.50000E-03,+441.33193E-03,-38.94472E-03,+15.20100E-03,+38.94472E-03
-19.47500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-19.45000E-03,+476.50781E-03,+0.0E+00,+15.20100E-03,-18.84422E-03
-19.42500E-03,+501.63343E-03,+0.0E+00,-16.20603E-03,+0.0E+00
-19.40000E-03,+438.81936E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-19.37500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-19.35000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-19.32500E-03,+501.63343E-03,-8.79397E-03,+6.40703E-03,+0.0E+00
-19.30000E-03,+516.70881E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-19.27500E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,-28.89447E-03
-19.25000E-03,+438.81936E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-19.22500E-03,+456.40730E-03,+0.0E+00,-16.20603E-03,+0.0E+00
-19.20000E-03,+516.70881E-03,+38.94472E-03,+15.20100E-03,+0.0E+00
-19.17500E-03,+438.81936E-03,+11.30653E-03,-13.69347E-03,+0.0E+00
-19.15000E-03,+438.81936E-03,-18.84422E-03,+15.20100E-03,+0.0E+00
-19.12500E-03,+438.81936E-03,+0.0E+00,-16.20603E-03,+0.0E+00
-19.10000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,-38.94472E-03
-19.07500E-03,+496.60831E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-19.05000E-03,+481.53293E-03,+18.84422E-03,-3.64322E-03,+0.0E+00
-19.02500E-03,+501.63343E-03,+0.0E+00,+6.40703E-03,+31.40703E-03
-19.00000E-03,+4.53932183E+00,+202.26130E-03,+55.40201E-03,+38.94472E-03
-18.97500E-03,+4.70012585E+00,+413.31658E-03,+55.40201E-03,+40.20100E-03
-18.95000E-03,+4.65741228E+00,+581.65829E-03,+95.60301E-03,+40.20100E-03
-18.92500E-03,+4.68253791E+00,+683.41708E-03,+95.60301E-03,+40.20100E-03
-18.90000E-03,+4.70012585E+00,+765.07537E-03,+135.80402E-03,+81.65829E-03
-18.87500E-03,+4.70012585E+00,+832.91456E-03,+135.80402E-03,+80.40201E-03
-18.85000E-03,+4.70012585E+00,+884.42210E-03,+176.00502E-03,+99.24623E-03
-18.82500E-03,+4.71771379E+00,+924.62311E-03,+135.80402E-03,+80.40201E-03
-18.80000E-03,+4.70012585E+00,+963.56783E-03,+176.00502E-03,+80.40201E-03
-18.77500E-03,+4.70012585E+00,+993.71858E-03,+176.00502E-03,+80.40201E-03
-18.75000E-03,+4.70012585E+00,+964.82411E-03,+176.00502E-03,+120.60301E-03
-18.72500E-03,+4.68253791E+00,+996.23115E-03,+176.00502E-03,+111.80904E-03
-18.70000E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-18.67500E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+120.60301E-03
-18.65000E-03,+4.70012585E+00,+986.18089E-03,+176.00502E-03,+101.75879E-03
-18.62500E-03,+4.70012585E+00,+996.23115E-03,+176.00502E-03,+111.80904E-03
-18.60000E-03,+4.70263841E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-18.57500E-03,+4.70012585E+00,+1.01633165E+00,+193.59296E-03,+91.70854E-03
-18.55000E-03,+4.70012585E+00,+1.02386934E+00,+176.00502E-03,+120.60301E-03
-18.52500E-03,+4.70012585E+00,+1.01381908E+00,+176.00502E-03,+111.80904E-03
-18.50000E-03,+4.62223640E+00,+1.00502511E+00,+214.94975E-03,+119.34673E-03
-18.47500E-03,+4.70012585E+00,+1.01633165E+00,+176.00502E-03,+80.40201E-03
-18.45000E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-18.42500E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-18.40000E-03,+4.70263841E+00,+1.00628140E+00,+176.00502E-03,+80.40201E-03
-18.37500E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+91.70854E-03
-18.35000E-03,+4.70012585E+00,+1.02386934E+00,+176.00502E-03,+101.75879E-03
-18.32500E-03,+4.61972384E+00,+1.00502511E+00,+184.79899E-03,+80.40201E-03
-18.30000E-03,+4.62223640E+00,+1.00502511E+00,+177.26130E-03,+120.60301E-03
-18.27500E-03,+4.70012585E+00,+993.71858E-03,+187.31156E-03,+120.60301E-03
-18.25000E-03,+4.70012585E+00,+1.00502511E+00,+194.84924E-03,+120.60301E-03
-18.22500E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+111.80904E-03
-18.20000E-03,+4.70012585E+00,+1.04396984E+00,+176.00502E-03,+119.34673E-03
-18.17500E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-18.15000E-03,+4.66243741E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-18.12500E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+120.60301E-03
-18.10000E-03,+4.62223640E+00,+1.00502511E+00,+176.00502E-03,+119.34673E-03
-18.07500E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-18.05000E-03,+4.66243741E+00,+1.02386934E+00,+176.00502E-03,+99.24623E-03
-18.02500E-03,+4.63731178E+00,+1.00502511E+00,+176.00502E-03,+111.80904E-03
-18.00000E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+81.65829E-03
-17.97500E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+109.29648E-03
-17.95000E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+99.24623E-03
-17.92500E-03,+4.70012585E+00,+1.03643215E+00,+176.00502E-03,+80.40201E-03
-17.90000E-03,+4.70012585E+00,+1.00502511E+00,+177.26130E-03,+120.60301E-03
-17.87500E-03,+4.64233691E+00,+1.00502511E+00,+176.00502E-03,+91.70854E-03
-17.85000E-03,+4.65741228E+00,+1.00502511E+00,+176.00502E-03,+120.60301E-03
-17.82500E-03,+4.70012585E+00,+996.23115E-03,+176.00502E-03,+80.40201E-03
-17.80000E-03,+4.70012585E+00,+1.00502511E+00,+177.26130E-03,+80.40201E-03
-17.77500E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-17.75000E-03,+4.70012585E+00,+1.02638190E+00,+176.00502E-03,+101.75879E-03
-17.72500E-03,+4.70012585E+00,+996.23115E-03,+144.59799E-03,+120.60301E-03
-17.70000E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+120.60301E-03
-17.67500E-03,+4.67751279E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-17.65000E-03,+4.66243741E+00,+1.00502511E+00,+216.20603E-03,+120.60301E-03
-17.62500E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-17.60000E-03,+4.70263841E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-17.57500E-03,+4.64233691E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-17.55000E-03,+4.61972384E+00,+1.00502511E+00,+176.00502E-03,+101.75879E-03
-17.52500E-03,+4.70012585E+00,+1.00502511E+00,+207.41206E-03,+89.19598E-03
-17.50000E-03,+4.70012585E+00,+1.00502511E+00,+214.94975E-03,+81.65829E-03
-17.47500E-03,+4.64233691E+00,+1.00502511E+00,+176.00502E-03,+120.60301E-03
-17.45000E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+101.75879E-03
-17.42500E-03,+4.70012585E+00,+996.23115E-03,+176.00502E-03,+80.40201E-03
-17.40000E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+119.34673E-03
-17.37500E-03,+4.70012585E+00,+1.01633165E+00,+187.31156E-03,+80.40201E-03
-17.35000E-03,+4.66243741E+00,+1.00502511E+00,+176.00502E-03,+120.60301E-03
-17.32500E-03,+4.63731178E+00,+1.00502511E+00,+176.00502E-03,+120.60301E-03
-17.30000E-03,+4.70012585E+00,+1.00502511E+00,+214.94975E-03,+119.34673E-03
-17.27500E-03,+4.70012585E+00,+1.00502511E+00,+147.11055E-03,+80.40201E-03
-17.25000E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+120.60301E-03
-17.22500E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+89.19598E-03
-17.20000E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+120.60301E-03
-17.17500E-03,+4.70012585E+00,+976.13064E-03,+176.00502E-03,+91.70854E-03
-17.15000E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-17.12500E-03,+4.70012585E+00,+973.61808E-03,+176.00502E-03,+120.60301E-03
-17.10000E-03,+4.70012585E+00,+1.00502511E+00,+176.00502E-03,+80.40201E-03
-17.07500E-03,+4.27550274E+00,+734.92462E-03,+135.80402E-03,+80.40201E-03
-17.05000E-03,+4.05690978E+00,+562.81406E-03,+95.60301E-03,+80.40201E-03
-17.02500E-03,+3.73530174E+00,+410.80402E-03,+86.80904E-03,+40.20100E-03
