x-axis,1,2,3,4
-22.67500E-03,+519.22137E-03,-11.30653E-03,-13.69347E-03,-28.89447E-03
-22.65000E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-22.62500E-03,+582.03544E-03,-8.79397E-03,+15.20100E-03,+0.0E+00
-22.60000E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-22.57500E-03,+519.22137E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-22.55000E-03,+519.22137E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-22.52500E-03,+536.80931E-03,+0.0E+00,-16.20603E-03,+8.79397E-03
-22.50000E-03,+519.22137E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-22.47500E-03,+519.22137E-03,+0.0E+00,+3.89447E-03,+11.30653E-03
-22.45000E-03,+519.22137E-03,-21.35678E-03,+15.20100E-03,+0.0E+00
-22.42500E-03,+582.03544E-03,+0.0E+00,-16.20603E-03,+0.0E+00
-22.40000E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-22.37500E-03,+541.83444E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-22.35000E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-22.32500E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-22.30000E-03,+521.73394E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-22.27500E-03,+541.83444E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-22.25000E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-22.22500E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,-31.40703E-03
-22.20000E-03,+519.22137E-03,+0.0E+00,-23.74372E-03,+1.25628E-03
-22.17500E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-22.15000E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-22.12500E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-22.10000E-03,+597.11082E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-22.07500E-03,+519.22137E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-22.05000E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+21.35678E-03
-22.02500E-03,+519.22137E-03,+0.0E+00,-16.20603E-03,+8.79397E-03
-22.00000E-03,+519.22137E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-21.97500E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.95000E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.92500E-03,+536.80931E-03,+0.0E+00,+6.40703E-03,+31.40703E-03
-21.90000E-03,+519.22137E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-21.87500E-03,+519.22137E-03,+11.30653E-03,-13.69347E-03,-11.30653E-03
-21.85000E-03,+519.22137E-03,+0.0E+00,-3.64322E-03,+18.84422E-03
-21.82500E-03,+501.63343E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.80000E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.77500E-03,+541.83444E-03,+0.0E+00,+15.20100E-03,+11.30653E-03
-21.75000E-03,+599.62338E-03,+0.0E+00,-6.15578E-03,+18.84422E-03
-21.72500E-03,+582.03544E-03,+31.40703E-03,-16.20603E-03,+0.0E+00
-21.70000E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.67500E-03,+541.83444E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.65000E-03,+519.22137E-03,+0.0E+00,-3.64322E-03,+18.84422E-03
-21.62500E-03,+519.22137E-03,-31.40703E-03,+6.40703E-03,+31.40703E-03
-21.60000E-03,+599.62338E-03,+1.25628E-03,+13.94472E-03,+0.0E+00
-21.57500E-03,+599.62338E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.55000E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,-21.35678E-03
-21.52500E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,-31.40703E-03
-21.50000E-03,+599.62338E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-21.47500E-03,+577.01032E-03,+0.0E+00,+15.20100E-03,+28.89447E-03
-21.45000E-03,+556.90981E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-21.42500E-03,+536.80931E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-21.40000E-03,+599.62338E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.37500E-03,+541.83444E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.35000E-03,+519.22137E-03,+0.0E+00,-6.15578E-03,+0.0E+00
-21.32500E-03,+519.22137E-03,+0.0E+00,-16.20603E-03,+8.79397E-03
-21.30000E-03,+599.62338E-03,+0.0E+00,-23.74372E-03,+1.25628E-03
-21.27500E-03,+599.62338E-03,-28.89447E-03,+3.89447E-03,+0.0E+00
-21.25000E-03,+561.93494E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-21.22500E-03,+599.62338E-03,+0.0E+00,-25.00000E-03,-22.61307E-03
-21.20000E-03,+599.62338E-03,+0.0E+00,+13.94472E-03,-1.25628E-03
-21.17500E-03,+577.01032E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.15000E-03,+561.93494E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-21.12500E-03,+599.62338E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-21.10000E-03,+521.73394E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-21.07500E-03,+541.83444E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.05000E-03,+599.62338E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-21.02500E-03,+582.03544E-03,+8.79397E-03,+6.40703E-03,+0.0E+00
-21.00000E-03,+521.73394E-03,+1.25628E-03,-25.00000E-03,+0.0E+00
-20.97500E-03,+599.62338E-03,-11.30653E-03,-25.00000E-03,+0.0E+00
-20.95000E-03,+599.62338E-03,-18.84422E-03,-3.64322E-03,+0.0E+00
-20.92500E-03,+582.03544E-03,-8.79397E-03,+15.20100E-03,+0.0E+00
-20.90000E-03,+599.62338E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-20.87500E-03,+577.01032E-03,+28.89447E-03,+3.89447E-03,+28.89447E-03
-20.85000E-03,+561.93494E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-20.82500E-03,+582.03544E-03,+0.0E+00,-16.20603E-03,+31.40703E-03
-20.80000E-03,+597.11082E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-20.77500E-03,+541.83444E-03,+0.0E+00,+15.20100E-03,-28.89447E-03
-20.75000E-03,+883.54298E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.72500E-03,+4.29811580E+00,-31.40703E-03,+385.80402E-03,+0.0E+00
-20.70000E-03,+4.46143239E+00,-1.25628E-03,+658.41708E-03,+0.0E+00
-20.67500E-03,+4.53932183E+00,-28.89447E-03,+870.72863E-03,+0.0E+00
-20.65000E-03,+4.53932183E+00,+0.0E+00,+1.03907034E+00,+21.35678E-03
-20.62500E-03,+4.53932183E+00,+0.0E+00,+1.17223617E+00,+8.79397E-03
-20.60000E-03,+4.61721128E+00,+0.0E+00,+1.26143215E+00,+1.25628E-03
-20.57500E-03,+4.53932183E+00,-11.30653E-03,+1.30163315E+00,+0.0E+00
-20.55000E-03,+4.53932183E+00,+0.0E+00,+1.38203516E+00,+40.20100E-03
-20.52500E-03,+4.53932183E+00,+0.0E+00,+1.42223617E+00,+31.40703E-03
-20.50000E-03,+4.53932183E+00,-38.94472E-03,+1.46118089E+00,+38.94472E-03
-20.47500E-03,+4.53932183E+00,+0.0E+00,+1.46243717E+00,+28.89447E-03
-20.45000E-03,+4.49660826E+00,+0.0E+00,+1.48128139E+00,+21.35678E-03
-20.42500E-03,+4.53932183E+00,+0.0E+00,+1.49384420E+00,+0.0E+00
-20.40000E-03,+4.53932183E+00,+0.0E+00,+1.50263817E+00,+38.94472E-03
-20.37500E-03,+4.53932183E+00,+0.0E+00,+1.53153265E+00,+28.89447E-03
-20.35000E-03,+4.49660826E+00,+0.0E+00,+1.50263817E+00,+0.0E+00
-20.32500E-03,+4.53932183E+00,+0.0E+00,+1.51143214E+00,+0.0E+00
-20.30000E-03,+4.53680927E+00,-1.25628E-03,+1.54158290E+00,+0.0E+00
-20.27500E-03,+4.53932183E+00,-28.89447E-03,+1.51394471E+00,+0.0E+00
-20.25000E-03,+4.53932183E+00,+0.0E+00,+1.50263817E+00,+0.0E+00
-20.22500E-03,+4.53932183E+00,-31.40703E-03,+1.50263817E+00,+0.0E+00
-20.20000E-03,+4.53932183E+00,-38.94472E-03,+1.54158290E+00,+0.0E+00
-20.17500E-03,+4.53932183E+00,+0.0E+00,+1.51394471E+00,+11.30653E-03
-20.15000E-03,+4.53932183E+00,+0.0E+00,+1.52148240E+00,+18.84422E-03
-20.12500E-03,+4.53932183E+00,+0.0E+00,+1.54283918E+00,+0.0E+00
-20.10000E-03,+4.46143239E+00,+0.0E+00,+1.50263817E+00,+0.0E+00
-20.07500E-03,+4.32072887E+00,+0.0E+00,+1.34183416E+00,+40.20100E-03
-20.05000E-03,+4.05690978E+00,+0.0E+00,+1.03907034E+00,+0.0E+00
-20.02500E-03,+3.97650777E+00,+0.0E+00,+819.22110E-03,+8.79397E-03
-20.00000E-03,+3.89610576E+00,+0.0E+00,+618.21607E-03,+0.0E+00
-19.97500E-03,+3.75791481E+00,+0.0E+00,+497.61306E-03,+0.0E+00
-19.95000E-03,+3.73530174E+00,+0.0E+00,+377.01005E-03,+0.0E+00
-19.92500E-03,+4.29811580E+00,-31.40703E-03,+488.81909E-03,+0.0E+00
-19.90000E-03,+4.45891982E+00,+0.0E+00,+698.61808E-03,+0.0E+00
-19.87500E-03,+4.51670877E+00,+0.0E+00,+939.82411E-03,+11.30653E-03
-19.85000E-03,+4.53932183E+00,+0.0E+00,+1.10062813E+00,+0.0E+00
-19.82500E-03,+4.53932183E+00,+0.0E+00,+1.21243717E+00,+31.40703E-03
-19.80000E-03,+4.53680927E+00,+0.0E+00,+1.30163315E+00,+0.0E+00
-19.77500E-03,+4.51670877E+00,+0.0E+00,+1.38203516E+00,+28.89447E-03
-19.75000E-03,+4.25540224E+00,+0.0E+00,+1.24007536E+00,+21.35678E-03
-19.72500E-03,+4.47650776E+00,+0.0E+00,+1.22123114E+00,+31.40703E-03
-19.70000E-03,+4.53932183E+00,+0.0E+00,+1.30163315E+00,+1.25628E-03
-19.67500E-03,+4.53932183E+00,+0.0E+00,+1.38203516E+00,+0.0E+00
-19.65000E-03,+4.53932183E+00,+0.0E+00,+1.42223617E+00,+18.84422E-03
-19.62500E-03,+4.53932183E+00,+0.0E+00,+1.46243717E+00,+0.0E+00
-19.60000E-03,+4.54183440E+00,-38.94472E-03,+1.46369345E+00,+40.20100E-03
-19.57500E-03,+4.53932183E+00,+0.0E+00,+1.50263817E+00,+0.0E+00
-19.55000E-03,+4.53932183E+00,+0.0E+00,+1.50012561E+00,+0.0E+00
-19.52500E-03,+4.53932183E+00,+8.79397E-03,+1.50263817E+00,+0.0E+00
-19.50000E-03,+4.53932183E+00,+0.0E+00,+1.54283918E+00,+0.0E+00
-19.47500E-03,+4.53932183E+00,-28.89447E-03,+1.55414571E+00,+0.0E+00
-19.45000E-03,+4.53932183E+00,+0.0E+00,+1.54283918E+00,+0.0E+00
-19.42500E-03,+4.45891982E+00,+8.79397E-03,+1.42223617E+00,+111.80904E-03
-19.40000E-03,+4.45891982E+00,+0.0E+00,+1.05917084E+00,+321.60804E-03
-19.37500E-03,+4.43630676E+00,+0.0E+00,+819.22110E-03,+471.10552E-03
-19.35000E-03,+4.41620626E+00,+21.35678E-03,+618.21607E-03,+621.85929E-03
-19.32500E-03,+4.45891982E+00,+31.40703E-03,+497.61306E-03,+714.82411E-03
-19.30000E-03,+4.45640726E+00,-1.25628E-03,+338.06532E-03,+802.76381E-03
-19.27500E-03,+4.43630676E+00,+28.89447E-03,+285.30150E-03,+844.22110E-03
-19.25000E-03,+4.37851781E+00,+0.0E+00,+216.20603E-03,+884.42210E-03
-19.22500E-03,+4.37851781E+00,+0.0E+00,+167.21105E-03,+924.62311E-03
-19.20000E-03,+4.45640726E+00,+0.0E+00,+135.80402E-03,+964.82411E-03
-19.17500E-03,+4.37851781E+00,+0.0E+00,+84.29648E-03,+964.82411E-03
-19.15000E-03,+4.42123138E+00,+0.0E+00,+95.60301E-03,+964.82411E-03
-19.12500E-03,+4.37851781E+00,+0.0E+00,+55.40201E-03,+1.00502511E+00
-19.10000E-03,+4.37851781E+00,+0.0E+00,+16.45729E-03,+1.00502511E+00
-19.07500E-03,+4.37851781E+00,-11.30653E-03,+15.20100E-03,+1.00502511E+00
-19.05000E-03,+4.45891982E+00,+21.35678E-03,+55.40201E-03,+1.00251255E+00
-19.02500E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.03643215E+00
-19.00000E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.00628140E+00
-18.97500E-03,+4.37851781E+00,+28.89447E-03,+15.20100E-03,+1.00502511E+00
-18.95000E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+986.18089E-03
-18.92500E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.03643215E+00
-18.90000E-03,+4.45640726E+00,+0.0E+00,-23.74372E-03,+1.00502511E+00
-18.87500E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.01633165E+00
-18.85000E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-18.82500E-03,+4.44133188E+00,+0.0E+00,+15.20100E-03,+1.03643215E+00
-18.80000E-03,+4.45891982E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-18.77500E-03,+4.40113088E+00,+0.0E+00,+15.20100E-03,+1.03391959E+00
-18.75000E-03,+4.41620626E+00,+0.0E+00,+15.20100E-03,+1.02638190E+00
-18.72500E-03,+4.44133188E+00,+0.0E+00,+6.40703E-03,+1.01381908E+00
-18.70000E-03,+4.37851781E+00,+0.0E+00,-23.74372E-03,+1.00502511E+00
-18.67500E-03,+4.37851781E+00,+28.89447E-03,+15.20100E-03,+1.00502511E+00
-18.65000E-03,+4.41620626E+00,+21.35678E-03,-6.15578E-03,+1.00502511E+00
-18.62500E-03,+4.44133188E+00,+0.0E+00,-16.20603E-03,+1.00502511E+00
-18.60000E-03,+4.37851781E+00,+0.0E+00,-23.74372E-03,+1.00502511E+00
-18.57500E-03,+4.43630676E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-18.55000E-03,+4.37851781E+00,-18.84422E-03,+15.20100E-03,+1.00502511E+00
-18.52500E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+973.61808E-03
-18.50000E-03,+4.37851781E+00,+0.0E+00,+54.14573E-03,+1.04396984E+00
-18.47500E-03,+4.45891982E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-18.45000E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-18.42500E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.03643215E+00
-18.40000E-03,+4.38103038E+00,+0.0E+00,+15.20100E-03,+1.00376883E+00
-18.37500E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-18.35000E-03,+4.41620626E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-18.32500E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-18.30000E-03,+4.45891982E+00,+0.0E+00,-23.74372E-03,+1.00502511E+00
-18.27500E-03,+4.40113088E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-18.25000E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+983.66833E-03
-18.22500E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+996.23115E-03
-18.20000E-03,+4.37851781E+00,+0.0E+00,+13.94472E-03,+1.00502511E+00
-18.17500E-03,+4.37851781E+00,+0.0E+00,-13.69347E-03,+993.71858E-03
-18.15000E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-18.12500E-03,+4.37851781E+00,+0.0E+00,+6.40703E-03,+1.00502511E+00
-18.10000E-03,+4.30314093E+00,-1.25628E-03,+15.20100E-03,+1.00502511E+00
-18.07500E-03,+4.37851781E+00,-11.30653E-03,-25.00000E-03,+1.00502511E+00
-18.05000E-03,+4.45891982E+00,+0.0E+00,-3.64322E-03,+1.02638190E+00
-18.02500E-03,+4.37851781E+00,+0.0E+00,-16.20603E-03,+1.00502511E+00
-18.00000E-03,+4.37851781E+00,+0.0E+00,-23.74372E-03,+1.00502511E+00
-17.97500E-03,+4.45891982E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-17.95000E-03,+4.45891982E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-17.92500E-03,+4.37851781E+00,+0.0E+00,-16.20603E-03,+1.00502511E+00
-17.90000E-03,+4.38103038E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-17.87500E-03,+4.37851781E+00,-11.30653E-03,+3.89447E-03,+1.01633165E+00
-17.85000E-03,+4.37851781E+00,-21.35678E-03,+15.20100E-03,+1.02638190E+00
-17.82500E-03,+4.37851781E+00,+0.0E+00,-25.00000E-03,+1.03643215E+00
-17.80000E-03,+4.37851781E+00,-1.25628E-03,+15.20100E-03,+1.04396984E+00
-17.77500E-03,+4.37851781E+00,+28.89447E-03,+15.20100E-03,+1.00502511E+00
-17.75000E-03,+4.41620626E+00,+0.0E+00,-25.00000E-03,+1.00502511E+00
-17.72500E-03,+4.45891982E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-17.70000E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-17.67500E-03,+4.37851781E+00,-11.30653E-03,+15.20100E-03,+1.00502511E+00
-17.65000E-03,+4.37851781E+00,+0.0E+00,-6.15578E-03,+1.00502511E+00
-17.62500E-03,+4.44133188E+00,+0.0E+00,+6.40703E-03,+973.61808E-03
-17.60000E-03,+4.37851781E+00,+0.0E+00,-25.00000E-03,+1.00502511E+00
-17.57500E-03,+4.40113088E+00,-28.89447E-03,-25.00000E-03,+1.00502511E+00
-17.55000E-03,+4.37851781E+00,+0.0E+00,-6.15578E-03,+1.02386934E+00
-17.52500E-03,+4.44133188E+00,+0.0E+00,-25.00000E-03,+1.00502511E+00
-17.50000E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-17.47500E-03,+4.40113088E+00,+0.0E+00,-13.69347E-03,+1.00502511E+00
-17.45000E-03,+4.37851781E+00,+0.0E+00,-3.64322E-03,+964.82411E-03
-17.42500E-03,+4.37851781E+00,-31.40703E-03,+6.40703E-03,+1.03643215E+00
-17.40000E-03,+4.45640726E+00,+38.94472E-03,+13.94472E-03,+1.00376883E+00
-17.37500E-03,+4.37851781E+00,+0.0E+00,-25.00000E-03,+1.00502511E+00
-17.35000E-03,+4.37851781E+00,-2.51256E-03,-6.15578E-03,+1.00502511E+00
-17.32500E-03,+4.37851781E+00,+0.0E+00,-25.00000E-03,+1.00502511E+00
-17.30000E-03,+4.37851781E+00,+0.0E+00,-23.74372E-03,+1.00502511E+00
-17.27500E-03,+4.37851781E+00,+11.30653E-03,-13.69347E-03,+1.01633165E+00
-17.25000E-03,+4.37851781E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-17.22500E-03,+4.45891982E+00,+0.0E+00,-25.00000E-03,+1.00502511E+00
-17.20000E-03,+4.37851781E+00,+0.0E+00,-25.00000E-03,+966.08039E-03
-17.17500E-03,+4.40113088E+00,+0.0E+00,+15.20100E-03,+993.71858E-03
-17.15000E-03,+4.41620626E+00,+0.0E+00,+15.20100E-03,+983.66833E-03
-17.12500E-03,+4.39610575E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-17.10000E-03,+4.38103038E+00,+0.0E+00,+15.20100E-03,+1.00502511E+00
-17.07500E-03,+4.37851781E+00,+0.0E+00,-13.69347E-03,+1.03391959E+00
-17.05000E-03,+4.41620626E+00,+0.0E+00,-3.64322E-03,+983.66833E-03
-17.02500E-03,+4.37851781E+00,+0.0E+00,-25.00000E-03,+1.00502511E+00
