x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-22.67500E-03,+4.70012585E+00,+953.51758E-03,+176.00502E-03,+120.60301E-03
-22.65000E-03,+4.61972384E+00,+964.82411E-03,+176.00502E-03,+80.40201E-03
-22.62500E-03,+4.70012585E+00,+933.41708E-03,+207.41206E-03,+80.40201E-03
-22.60000E-03,+4.62223640E+00,+925.87939E-03,+176.00502E-03,+119.34673E-03
-22.57500E-03,+4.70012585E+00,+964.82411E-03,+176.00502E-03,+120.60301E-03
-22.55000E-03,+4.70012585E+00,+945.97989E-03,+176.00502E-03,+120.60301E-03
-22.52500E-03,+4.70012585E+00,+996.23115E-03,+176.00502E-03,+120.60301E-03
-22.50000E-03,+4.62223640E+00,+964.82411E-03,+176.00502E-03,+120.60301E-03
-22.47500E-03,+4.70012585E+00,+953.51758E-03,+176.00502E-03,+80.40201E-03
-22.45000E-03,+4.70012585E+00,+945.97989E-03,+176.00502E-03,+101.75879E-03
-22.42500E-03,+4.70012585E+00,+964.82411E-03,+176.00502E-03,+89.19598E-03
-22.40000E-03,+4.70012585E+00,+925.87939E-03,+176.00502E-03,+81.65829E-03
-22.37500E-03,+4.64233691E+00,+935.92964E-03,+176.00502E-03,+91.70854E-03
-22.35000E-03,+4.70012585E+00,+943.46733E-03,+176.00502E-03,+99.24623E-03
-22.32500E-03,+4.68253791E+00,+964.82411E-03,+176.00502E-03,+120.60301E-03
-22.30000E-03,+4.62223640E+00,+964.82411E-03,+176.00502E-03,+119.34673E-03
-22.27500E-03,+4.70012585E+00,+964.82411E-03,+204.89949E-03,+80.40201E-03
-22.25000E-03,+4.74283942E+00,+945.97989E-03,+176.00502E-03,+101.75879E-03
-22.22500E-03,+4.61972384E+00,+964.82411E-03,+167.21105E-03,+120.60301E-03
-22.20000E-03,+4.62223640E+00,+963.56783E-03,+176.00502E-03,+120.60301E-03
-22.17500E-03,+4.70012585E+00,+964.82411E-03,+176.00502E-03,+120.60301E-03
-22.15000E-03,+4.65741228E+00,+964.82411E-03,+176.00502E-03,+101.75879E-03
-22.12500E-03,+4.70012585E+00,+964.82411E-03,+176.00502E-03,+120.60301E-03
-22.10000E-03,+4.62223640E+00,+964.82411E-03,+176.00502E-03,+80.40201E-03
-22.07500E-03,+4.70012585E+00,+976.13064E-03,+204.89949E-03,+120.60301E-03
-22.05000E-03,+4.70012585E+00,+924.62311E-03,+176.00502E-03,+80.40201E-03
-22.02500E-03,+4.68253791E+00,+924.62311E-03,+184.79899E-03,+120.60301E-03
-22.00000E-03,+4.69761329E+00,+925.87939E-03,+177.26130E-03,+119.34673E-03
-21.97500E-03,+4.70012585E+00,+935.92964E-03,+176.00502E-03,+120.60301E-03
-21.95000E-03,+4.42123138E+00,+844.22110E-03,+154.64824E-03,+80.40201E-03
-21.92500E-03,+4.13731179E+00,+643.21607E-03,+127.01005E-03,+71.60804E-03
-21.90000E-03,+3.89359320E+00,+481.15577E-03,+95.60301E-03,+41.45729E-03
-21.87500E-03,+3.57449772E+00,+390.70351E-03,+66.70854E-03,+40.20100E-03
-21.85000E-03,+3.33329169E+00,+281.40703E-03,+55.40201E-03,+40.20100E-03
-21.82500E-03,+3.09208567E+00,+201.00502E-03,+23.99497E-03,+31.40703E-03
-21.80000E-03,+2.92876909E+00,+121.85930E-03,+15.20100E-03,+1.25628E-03
-21.77500E-03,+2.69007562E+00,+120.60301E-03,+26.50754E-03,+40.20100E-03
-21.75000E-03,+2.49158316E+00,+80.40201E-03,+15.20100E-03,+18.84422E-03
-21.72500E-03,+2.36846758E+00,+80.40201E-03,+46.60804E-03,+0.0E+00
-21.70000E-03,+2.20766357E+00,+40.20100E-03,+15.20100E-03,+0.0E+00
-21.67500E-03,+2.02424648E+00,+40.20100E-03,+15.20100E-03,+0.0E+00
-21.65000E-03,+1.92876910E+00,+40.20100E-03,+15.20100E-03,+18.84422E-03
-21.62500E-03,+1.74283945E+00,+40.20100E-03,+15.20100E-03,+0.0E+00
-21.60000E-03,+1.64484950E+00,+0.0E+00,-25.00000E-03,+38.94472E-03
-21.57500E-03,+1.56444749E+00,+0.0E+00,+15.20100E-03,+0.0E+00
-21.55000E-03,+1.48404548E+00,+0.0E+00,+15.20100E-03,+18.84422E-03
-21.52500E-03,+1.34082940E+00,+0.0E+00,+6.40703E-03,+0.0E+00
-21.50000E-03,+1.24535202E+00,+1.25628E-03,+13.94472E-03,+38.94472E-03
